,channel_id,prop,sku_id,NextWeek_predict,distribution_sale,var
15,GS01SH07,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
16,GS01SH09,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
17,GS01SH10,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
18,GS01SH17,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
19,GS01SH23,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
20,GX01SH02,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
21,GX01SH04,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
22,GX01SH06,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
23,GZ02SH01,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
24,GZ02SH02,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
25,HB05SH03,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
26,HB06SH01,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
27,HB07SH01,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
28,HN01SH02,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
29,HN01SH04,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
30,HN01SH05,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
31,MG01SH01,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
32,MG01SH03,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
33,MG01SH05,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
34,MG01SH07,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
35,MG01SH13,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
36,NC01SH01,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
37,NC01SH02,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
38,NC01SH12,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
39,SC01SH05,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
40,SC01SH07,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
41,SC01SH08,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
42,SD05SH01,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
43,SH01SH05,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
44,SH01SH07,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
45,SH01SH13,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
46,SH01SH15,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
47,SH01SH26,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
48,SH01SH31,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
49,SH01SH36,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
50,SH01SH37,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
51,SH01SH38,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
52,SH01SH39,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
53,SH01SH45,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
54,SH01SH46,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
55,SH01SH50,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
56,SH01SH51,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
57,SH01SH52,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
58,SH01SH53,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
59,SH01SH58,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
60,SH01SH60,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
61,SH02SH01,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
62,SH02SH02,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
63,SH02SH03,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
64,SH02SH05,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
65,SH02SH08,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
66,SX04SH01,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
67,SX04SH03,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
68,SX05SH02,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
69,SX05SH03,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
70,SX05SH04,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
71,TJ01SH08,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
72,TJ01SH10,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
73,TJ01SH12,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
74,TJ01SH17,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
75,TJ01SH19,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
76,TJ01ST05,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
77,XJ01SH01,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
78,XJ01SH02,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
79,XJ01SH03,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
80,XJ01SH04,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
81,YN02SH02,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
82,YN02SH03,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
83,ZJ08SH01,0.0,262820201004#004#00#M,2.0,0.0,0.8818915486335754
0,AAB91,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
1,AAB93,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
2,AAB98,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
3,AAB99,1.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
4,AB01SH01,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
5,CC01SH01,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
6,CC01SH03,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
7,CC01SH04,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
8,CC01SH05,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
9,CQ05SH09,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
10,EB01SH01,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
11,EB01SH02,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
12,EB01SH05,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
13,EB01SH08,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
14,GS01SH05,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
15,GS01SH07,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
16,GS01SH08,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
17,GS01SH09,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
18,GS01SH10,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
19,GS01SH15,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
20,GS01SH23,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
21,GX01SH04,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
22,GX01SH06,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
23,GZ02SH02,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
24,HB01SH02,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
25,HB01SH06,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
26,HB01SH07,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
27,HB07SH01,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
28,HN01SH02,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
29,HN01SH05,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
30,JX01SH01,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
31,JX01SH06,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
32,NC01SH01,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
33,NC01SH02,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
34,NC01SH03,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
35,NC01SH12,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
36,SC01SH07,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
37,SC01SH08,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
38,SD05SH01,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
39,SD06SH01,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
40,SH01SH05,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
41,SH01SH07,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
42,SH01SH13,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
43,SH01SH15,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
44,SH01SH31,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
45,SH01SH36,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
46,SH01SH37,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
47,SH01SH38,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
48,SH01SH45,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
49,SH01SH46,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
50,SH01SH47,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
51,SH01SH50,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
52,SH01SH51,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
53,SH01SH52,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
54,SH01SH53,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
55,SH01SH54,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
56,SH01SH56,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
57,SH02SH01,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
58,SH02SH02,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
59,SH02SH03,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
60,SH02SH04,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
61,SH02SH05,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
62,SX04SH01,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
63,SX04SH02,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
64,SX04SH03,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
65,SX05SH02,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
66,TJ01SH01,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
67,TJ01SH08,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
68,TJ01SH10,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
69,TJ01SH12,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
70,TJ01SH15,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
71,TJ01SH17,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
72,TJ01SH18,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
73,TJ01SH19,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
74,TJ01SH20,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
75,XJ01SH02,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
76,YN02SH02,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
77,YN02SH03,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
78,ZJ08SH01,0.0,262918102003#003#00#M,0.0,0.0,3.2259349822998047
0,AAB100,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
1,AAB91,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
2,AAB93,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
3,AAB98,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
4,AAB99,1.0,262918102003#003#00#S,4.0,4.0,116.78379821777344
5,AB01SH01,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
6,CC01SH01,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
7,CC01SH06,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
8,EB01SH01,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
9,EB01SH02,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
10,EB01SH05,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
11,EB01SH08,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
12,GS01SH05,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
13,GS01SH07,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
14,GS01SH08,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
15,GS01SH09,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
16,GS01SH10,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
17,GS01SH23,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
18,GX01SH04,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
19,GX01SH06,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
20,GZ02SH01,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
21,GZ02SH02,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
22,HB01SH01,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
23,HB01SH02,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
24,HB01SH06,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
25,HB01SH07,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
26,HB01SH08,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
27,HB07SH01,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
28,HN01SH02,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
29,HN01SH04,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
30,HN01SH12,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
31,JX01SH01,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
32,JX01SH06,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
33,NC01SH12,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
34,SC01SH07,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
35,SC01SH08,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
36,SD06SH01,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
37,SH01SH05,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
38,SH01SH07,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
39,SH01SH13,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
40,SH01SH31,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
41,SH01SH36,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
42,SH01SH37,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
43,SH01SH38,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
44,SH01SH39,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
45,SH01SH45,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
46,SH01SH46,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
47,SH01SH50,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
48,SH01SH51,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
49,SH01SH53,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
50,SH01SH54,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
51,SH01SH56,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
52,SH02SH01,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
53,SH02SH02,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
54,SH02SH03,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
55,SH02SH04,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
56,SH02SH05,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
57,SX04SH01,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
58,SX04SH02,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
59,SX04SH03,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
60,SX05SH03,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
61,SX05SH04,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
62,TJ01SH01,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
63,TJ01SH08,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
64,TJ01SH10,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
65,TJ01SH12,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
66,TJ01SH15,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
67,TJ01SH18,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
68,TJ01SH19,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
69,YN02SH02,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
70,YN02SH03,0.0,262918102003#003#00#S,4.0,0.0,116.78379821777344
0,AAB93,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
1,AAB97,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
2,AAB99,1.0,263801025003#003#00#30,3.0,3.0,22.24612236022949
3,CC01SH02,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
4,CC01SH04,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
5,CC01SH05,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
6,CC01SH06,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
7,CC01SH07,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
8,CQ05SH03,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
9,CQ05SH08,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
10,CQ05SH09,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
11,EB01SH01,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
12,EB01SH02,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
13,EB01SH05,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
14,EB01SH08,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
15,GS01SH05,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
16,GS01SH07,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
17,GS01SH08,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
18,GS01SH09,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
19,GS01SH10,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
20,GS01SH15,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
21,GS01SH17,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
22,GS01SH19,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
23,GX01SH02,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
24,GX01SH04,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
25,GZ02SH01,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
26,GZ02SH02,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
27,HB01SH01,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
28,HB01SH02,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
29,HB05SH03,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
30,HB06SH01,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
31,HN01SH02,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
32,HN01SH04,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
33,HN01SH05,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
34,MG01SH01,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
35,MG01SH03,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
36,MG01SH05,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
37,MG01SH07,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
38,MG01SH09,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
39,MG01SH13,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
40,NC01SH01,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
41,NC01SH02,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
42,NC01SH12,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
43,SC01SH05,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
44,SC01SH08,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
45,SD06SH01,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
46,SH01SH05,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
47,SH01SH07,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
48,SH01SH13,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
49,SH01SH15,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
50,SH01SH26,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
51,SH01SH31,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
52,SH01SH38,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
53,SH01SH39,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
54,SH01SH50,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
55,SH01SH52,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
56,SH01SH53,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
57,SH01SH56,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
58,SH01SH58,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
59,SH01SH60,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
60,SH02SH02,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
61,SH02SH05,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
62,SX04SH01,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
63,SX04SH03,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
64,SX05SH02,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
65,SX05SH03,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
66,SX05SH04,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
67,TJ01SH01,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
68,TJ01SH08,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
69,TJ01SH10,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
70,TJ01SH12,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
71,TJ01SH15,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
72,TJ01SH17,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
73,TJ01SH18,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
74,TJ01SH19,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
75,XJ01SH01,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
76,XJ01SH02,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
77,XJ01SH04,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
78,YN02SH02,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
79,YN02SH03,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
80,ZJ08SH01,0.0,263801025003#003#00#30,3.0,0.0,22.24612236022949
0,AAB91,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
1,AAB93,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
2,AAB99,1.0,263801025003#003#00#31,2.0,2.0,20.29010009765625
3,AB01SH01,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
4,CC01SH02,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
5,CC01SH03,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
6,CC01SH04,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
7,CC01SH05,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
8,CC01SH06,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
9,CC01SH07,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
10,CC01SH08,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
11,CQ05SH03,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
12,CQ05SH08,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
13,CQ05SH09,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
14,EB01SH01,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
15,EB01SH02,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
16,EB01SH05,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
17,EB01SH08,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
18,GS01SH05,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
19,GS01SH07,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
20,GS01SH08,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
21,GS01SH09,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
22,GS01SH10,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
23,GS01SH17,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
24,GS01SH19,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
25,GX01SH02,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
26,GX01SH04,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
27,GZ02SH01,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
28,GZ02SH02,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
29,HB01SH01,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
30,HB01SH02,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
31,HB01SH08,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
32,HB06SH01,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
33,HN01SH04,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
34,HN01SH05,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
35,MG01SH01,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
36,MG01SH03,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
37,MG01SH13,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
38,MG01SH17,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
39,NC01SH01,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
40,NC01SH02,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
41,NC01SH12,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
42,SC01SH05,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
43,SC01SH08,0.0,263801025003#003#00#31,2.0,0.0,20.29010009765625
