sku_id,Quantity
266901083011#011#00#28,90
266901083011#011#00#29,37
266901091003#003#32#24,105
266901091003#003#32#25,230
266901091003#003#32#26,301
266901091003#003#32#27,265
266901091003#003#32#28,139
266901091003#003#32#29,36
266902101002#002#00#L,2
266902101002#002#00#M,22
266902101002#002#00#S,38
266902101002#002#00#XS,14
266902104003#003#00#L,133
266902104003#003#00#M,224
266902104003#003#00#S,218
266902104003#003#00#XL,42
266902104003#003#00#XS,98
266906406801#801#00#24,26
266906406801#801#00#25,77
266906406801#801#00#26,79
266906406801#801#00#27,61
266906406801#801#00#28,37
266906406801#801#00#29,6
266907106525#525#00#L,6
266907106525#525#00#M,18
266907106525#525#00#S,18
266907106525#525#00#XS,6
266918101003#003#00#L,128
266918101003#003#00#M,212
266918101003#003#00#S,190
266918101003#003#00#XL,36
266918101003#003#00#XS,67
266918103003#003#00#L,177
266918103003#003#00#M,278
266918103003#003#00#S,239
266918103003#003#00#XL,50
266918103003#003#00#XS,96
266919502501#501#00#L,87
266919502501#501#00#M,137
266919502501#501#00#S,121
266919502501#501#00#XL,42
266919502501#501#00#XS,58
266919502602#602#00#L,43
266919502602#602#00#M,59
266919502602#602#00#S,39
266919502602#602#00#XL,25
266919502602#602#00#XS,19
266920003003#003#00#L,202
266920003003#003#00#M,436
266920003003#003#00#S,428
266920003003#003#00#XL,61
266920003003#003#00#XS,169
266920004002#002#00#L,82
266920004002#002#00#M,188
266920004002#002#00#S,187
266920004002#002#00#XL,10
266920004002#002#00#XS,74
266920101011#011#00#L,106
266920101011#011#00#M,265
266920101011#011#00#S,271
266920101011#011#00#XL,10
266920101011#011#00#XS,92
266920103011#011#00#L,19
266920103011#011#00#M,53
266920103011#011#00#S,63
266920103011#011#00#XL,1
266920103011#011#00#XS,24
266920904021#021#00#L,53
266920904021#021#00#M,131
266920904021#021#00#S,133
266920904021#021#00#XL,7
266920904021#021#00#XS,54
266920905011#011#00#L,57
266920905011#011#00#M,126
266920905011#011#00#S,119
266920905011#011#00#XL,4
266920905011#011#00#XS,47
266920906021#021#00#L,27
266920906021#021#00#M,64
266920906021#021#00#S,69
266920906021#021#00#XL,4
266920906021#021#00#XS,31
266923209012#012#00#L,11
266923209012#012#00#M,48
266923209012#012#00#S,59
266923209012#012#00#XS,35
266923212002#002#00#L,91
266923212002#002#00#M,241
266923212002#002#00#S,274
266923212002#002#00#XL,9
266923212002#002#00#XS,94
266924101113#113#00#L,18
266924101113#113#00#M,36
266924101113#113#00#S,38
266924101113#113#00#XL,2
266924101113#113#00#XS,5
266925508104#104#00#L,49
266925508104#104#00#M,98
266925508104#104#00#S,104
266925508104#104#00#XL,8
266925508104#104#00#XS,35
266925508501#501#00#L,18
266925508501#501#00#M,40
266925508501#501#00#S,53
266925508501#501#00#XS,30
266925907104#104#00#L,23
266925907104#104#00#M,71
266925907104#104#00#S,80
266925907104#104#00#XL,1
266925907104#104#00#XS,37
266925907501#501#00#L,77
266925907501#501#00#M,220
266925907501#501#00#S,249
266925907501#501#00#XL,2
266925907501#501#00#XS,117
266927201410#410#00#L,32
266927201410#410#00#M,93
266927201410#410#00#S,117
266927201410#410#00#XL,3
266927201410#410#00#XS,54
266927201525#525#00#L,43
266927201525#525#00#M,133
266927201525#525#00#S,171
266927201525#525#00#XL,1
266927201525#525#00#XS,80
266931701321#321#00#L,21
266931701321#321#00#M,31
266931701321#321#00#S,42
266931701321#321#00#XL,1
266931701321#321#00#XS,23
266931701525#525#00#L,46
266931701525#525#00#M,93
266931701525#525#00#S,116
266931701525#525#00#XL,4
266931701525#525#00#XS,61
266934101609#609#00#L,28
266934101609#609#00#M,64
266934101609#609#00#S,70
266934101609#609#00#XL,2
266934101609#609#00#XS,36
266938101525#525#00#L,80
266938101525#525#00#M,252
266938101525#525#00#S,290
266938101525#525#00#XL,4
266938101525#525#00#XS,139
266938102609#609#00#L,51
266938102609#609#00#M,156
266938102609#609#00#S,173
266938102609#609#00#XL,2
266938102609#609#00#XS,70
266941019003#003#00#L,48
266941019003#003#00#M,106
266941019003#003#00#S,112
266941019003#003#00#XL,5
266941019003#003#00#XS,44
266941021003#003#00#L,27
266941021003#003#00#M,79
266941021003#003#00#S,89
266941021003#003#00#XL,4
266941021003#003#00#XS,28
266948014021#021#00#L,20
266948014021#021#00#M,71
266948014021#021#00#S,95
266948014021#021#00#XL,2
266948014021#021#00#XS,40
266948022002#002#00#L,46
266948022002#002#00#M,105
266948022002#002#00#S,112
266948022002#002#00#XL,2
266948022002#002#00#XS,66
266948023012#012#00#L,30
266948023012#012#00#M,92
266948023012#012#00#S,115
266948023012#012#00#XS,45
266961001406#406#00#L,35
266961001406#406#00#M,77
266961001406#406#00#S,72
266961001406#406#00#XL,5
266961001406#406#00#XS,17
266961503525#525#00#L,33
266961503525#525#00#M,66
266961503525#525#00#S,62
266961503525#525#00#XL,3
266961503525#525#00#XS,24
266961503609#609#00#L,74
266961503609#609#00#M,181
266961503609#609#00#S,162
266961503609#609#00#XL,13
266961503609#609#00#XS,46
266963203002#002#00#L,122
266963203002#002#00#M,280
266963203002#002#00#S,265
266963203002#002#00#XL,12
266963203002#002#00#XS,91
266971501501#501#00#L,112
266971501501#501#00#M,260
266971501501#501#00#S,198
266971501501#501#00#XL,30
266971501501#501#00#XS,42
266971501602#602#00#L,70
266971501602#602#00#M,141
266971501602#602#00#S,110
266971501602#602#00#XL,12
266971501602#602#00#XS,19
266974701501#501#00#L,55
266974701501#501#00#M,119
266974701501#501#00#S,114
266974701501#501#00#XL,7
266974701501#501#00#XS,45
266980021801#801#00#L,49
266980021801#801#00#M,133
266980021801#801#00#S,150
266980021801#801#00#XL,3
266980021801#801#00#XS,74
266982460002#002#00#L,49
266982460002#002#00#M,183
266982460002#002#00#S,208
266982460002#002#00#XL,4
266982460002#002#00#XS,82
266987114602#602#00#L,110
266987114602#602#00#M,250
266987114602#602#00#S,247
266987114602#602#00#XL,18
266987114602#602#00#XS,99
266987122002#002#00#L,93
266987122002#002#00#M,206
266987122002#002#00#S,205
266987122002#002#00#XL,12
266987122002#002#00#XS,77
266987413013#013#00#L,54
266987413013#013#00#M,109
266987413013#013#00#S,111
266987413013#013#00#XL,8
266987413013#013#00#XS,51
266987504003#003#00#L,61
266987504003#003#00#M,189
266987504003#003#00#S,208
266987504003#003#00#XL,5
266987504003#003#00#XS,86
266987805902#902#00#L,19
266987805902#902#00#M,46
266987805902#902#00#S,58
266987805902#902#00#XL,2
266987805902#902#00#XS,31
266989208002#002#00#L,46
266989208002#002#00#M,118
266989208002#002#00#S,139
266989208002#002#00#XS,57
266992001011#011#00#00,307
266998001412#412#00#35,12
266998001412#412#00#36,103
266998001412#412#00#37,79
266998001412#412#00#38,37
267801003002#002#32#28,46
267801003002#002#32#29,106
267801003002#002#32#30,158
267801003002#002#32#31,181
267801003002#002#32#32,187
267801003002#002#32#33,152
267801003002#002#34#34,129
267801003002#002#34#36,78
267801003002#002#34#38,28
267801007003#003#32#28,48
267801007003#003#32#29,109
267801007003#003#32#30,174
267801007003#003#32#31,210
267801007003#003#32#32,222
267801007003#003#32#33,184
267801007003#003#34#34,141
267801007003#003#34#36,74
267801007003#003#34#38,18
267801026003#003#32#28,101
267801026003#003#32#29,145
267801026003#003#32#30,177
267801026003#003#32#31,161
267801026003#003#32#32,128
267801026003#003#32#33,78
267801026003#003#34#34,61
267801026003#003#34#36,13
267801043011#011#32#28,35
267801043011#011#32#29,62
267801043011#011#32#30,109
267801043011#011#32#31,117
267801043011#011#32#32,100
267801043011#011#32#33,71
267801043011#011#34#34,42
267801043011#011#34#36,11
267801045003#003#32#28,13
267801045003#003#32#29,25
267801045003#003#32#30,40
267801045003#003#32#31,43
267801045003#003#32#32,40
267801045003#003#32#33,33
267801045003#003#32#34,25
267801045003#003#32#36,8
267801045003#003#32#38,2
267801049003#003#32#28,5
267801049003#003#32#29,27
267801049003#003#32#30,47
267801049003#003#32#31,64
267801049003#003#32#32,57
267801049003#003#32#33,43
267801049003#003#32#34,25
267801049003#003#32#36,1
267801053003#003#32#28,184
267801053003#003#32#29,316
267801053003#003#32#30,423
267801053003#003#32#31,427
267801053003#003#32#32,353
267801053003#003#32#33,253
267801053003#003#34#34,189
267801053003#003#34#36,50
267801055001#001#32#28,34
267801055001#001#32#29,97
267801055001#001#32#30,142
267801055001#001#32#31,175
267801055001#001#32#32,179
267801055001#001#32#33,146
267801055001#001#34#34,124
267801055001#001#34#36,64
267801055001#001#34#38,13
267801056001#001#32#28,24
267801056001#001#32#29,41
267801056001#001#32#30,62
267801056001#001#32#31,60
267801056001#001#32#32,44
267801056001#001#32#33,27
267801056001#001#34#34,12
267801057001#001#32#28,79
267801057001#001#32#29,163
267801057001#001#32#30,239
267801057001#001#32#31,298
267801057001#001#32#32,278
267801057001#001#32#33,244
267801057001#001#32#34,203
267801057001#001#32#36,121
267801057001#001#32#38,49
267801058001#001#32#28,102
267801058001#001#32#29,171
267801058001#001#32#30,245
267801058001#001#32#31,259
267801058001#001#32#32,198
267801058001#001#32#33,142
267801058001#001#34#34,88
267801058001#001#34#36,29
267801059003#003#32#28,13
267801059003#003#32#29,21
267801059003#003#32#30,32
267801059003#003#32#31,35
267801059003#003#32#32,28
267801059003#003#32#33,17
267801059003#003#34#34,4
267801060003#003#32#28,29
267801060003#003#32#29,65
267801060003#003#32#30,106
267801060003#003#32#31,134
267801060003#003#32#32,144
267801060003#003#32#33,125
267801060003#003#32#34,110
267801060003#003#32#36,60
267801060003#003#32#38,34
267801072001#001#32#28,24
267801072001#001#32#29,45
267801072001#001#32#30,66
267801072001#001#32#31,83
267801072001#001#32#32,89
267801072001#001#32#33,78
267801072001#001#32#34,64
267801072001#001#32#36,31
267801072001#001#32#38,10
267801074001#001#32#28,64
267801074001#001#32#29,125
267801074001#001#32#30,192
267801074001#001#32#31,235
267801074001#001#32#32,242
267801074001#001#32#33,206
267801074001#001#34#34,168
267801074001#001#34#36,96
267801074001#001#34#38,44
267801089003#003#32#28,125
267801089003#003#32#29,266
267801089003#003#32#30,353
267801089003#003#32#31,364
267801089003#003#32#32,372
267801089003#003#32#33,307
267801089003#003#34#34,263
267801089003#003#34#36,165
267801089003#003#34#38,53
267801901002#002#32#28,24
267801901002#002#32#29,78
267801901002#002#32#30,143
267801901002#002#32#31,163
267801901002#002#32#32,152
267801901002#002#32#33,119
267801901002#002#34#34,72
267801901002#002#34#36,34
267801901002#002#34#38,15
267801902003#003#32#28,35
267801902003#003#32#29,71
267801902003#003#32#30,95
267801902003#003#32#31,105
267801902003#003#32#32,103
267801902003#003#32#33,79
267801902003#003#34#34,66
267801902003#003#34#36,36
267801902003#003#34#38,10
267801904003#003#32#28,36
267801904003#003#32#29,56
267801904003#003#32#30,69
267801904003#003#32#31,65
267801904003#003#32#32,52
267801904003#003#32#33,33
267801904003#003#34#34,23
267801904003#003#34#36,6
267801905003#003#32#28,355
267801905003#003#32#29,546
267801905003#003#32#30,687
267801905003#003#32#31,643
267801905003#003#32#32,541
267801905003#003#32#33,365
267801905003#003#34#34,272
267801905003#003#34#36,91
267801906003#003#32#28,72
267801906003#003#32#29,111
267801906003#003#32#30,136
267801906003#003#32#31,126
267801906003#003#32#32,102
267801906003#003#32#33,64
267801906003#003#34#34,46
267801906003#003#34#36,12
267801908003#003#32#28,45
267801908003#003#32#29,93
267801908003#003#32#30,125
267801908003#003#32#31,137
267801908003#003#32#32,139
267801908003#003#32#33,107
267801908003#003#34#34,90
267801908003#003#34#36,51
267801908003#003#34#38,13
267801930002#002#32#28,96
267801930002#002#32#29,178
267801930002#002#32#30,215
267801930002#002#32#31,220
267801930002#002#32#32,199
267801930002#002#32#33,160
267801930002#002#34#34,133
267801930002#002#34#36,84
267801930002#002#34#38,15
267801931002#002#32#28,215
267801931002#002#32#29,428
267801931002#002#32#30,601
267801931002#002#32#31,719
267801931002#002#32#32,722
267801931002#002#32#33,584
267801931002#002#34#34,495
267801931002#002#34#36,265
267801931002#002#34#38,71
267801932002#002#32#28,379
267801932002#002#32#29,579
267801932002#002#32#30,707
267801932002#002#32#31,657
267801932002#002#32#32,537
267801932002#002#32#33,333
267801932002#002#34#34,248
267801932002#002#34#36,60
267801933021#021#32#28,362
267801933021#021#32#29,545
267801933021#021#32#30,697
267801933021#021#32#31,683
267801933021#021#32#32,581
267801933021#021#32#33,377
267801933021#021#34#34,276
267801933021#021#34#36,79
267801934002#002#32#28,182
267801934002#002#32#29,368
267801934002#002#32#30,512
267801934002#002#32#31,611
267801934002#002#32#32,615
267801934002#002#32#33,497
267801934002#002#34#34,425
267801934002#002#34#36,228
267801934002#002#34#38,62
267801935002#002#32#28,270
267801935002#002#32#29,485
267801935002#002#32#30,596
267801935002#002#32#31,595
267801935002#002#32#32,556
267801935002#002#32#33,457
267801935002#002#34#34,370
267801935002#002#34#36,228
267801935002#002#34#38,43
267801936002#002#32#28,241
267801936002#002#32#29,434
267801936002#002#32#30,531
267801936002#002#32#31,526
267801936002#002#32#32,491
267801936002#002#32#33,404
267801936002#002#34#34,330
267801936002#002#34#36,204
267801936002#002#34#38,39
267818009003#003#00#L,285
267818009003#003#00#M,343
267818009003#003#00#S,165
267818009003#003#00#XL,129
267818009003#003#00#XXL,3
267818010002#002#00#L,158
267818010002#002#00#M,189
267818010002#002#00#S,92
267818010002#002#00#XL,82
267818010002#002#00#XXL,3
267818011012#012#00#L,67
267818011012#012#00#M,81
267818011012#012#00#S,48
267818011012#012#00#XL,29
267819006632#632#00#L,148
267819006632#632#00#M,191
267819006632#632#00#S,93
267819006632#632#00#XL,64
267820014003#003#00#L,199
267820014003#003#00#M,211
267820014003#003#00#S,128
267820014003#003#00#XL,138
267820014003#003#00#XXL,44
267820015001#001#00#L,278
267820015001#001#00#M,303
267820015001#001#00#S,176
267820015001#001#00#XL,186
267820015001#001#00#XXL,57
267820016021#021#00#L,241
267820016021#021#00#M,287
267820016021#021#00#S,158
267820016021#021#00#XL,184
267820016021#021#00#XXL,60
267820017001#001#00#L,913
267820017001#001#00#M,898
267820017001#001#00#S,463
267820017001#001#00#XL,604
267820017001#001#00#XXL,222
267820704011#011#00#L,93
267820704011#011#00#M,121
267820704011#011#00#S,64
267820704011#011#00#XL,62
267820704011#011#00#XXL,8
267820705011#011#00#L,178
267820705011#011#00#M,191
267820705011#011#00#S,91
267820705011#011#00#XL,110
267820705011#011#00#XXL,23
267820706003#003#00#L,40
267820706003#003#00#M,65
267820706003#003#00#S,34
267820706003#003#00#XL,35
267820706003#003#00#XXL,1
267823101002#002#00#L,361
267823101002#002#00#M,366
267823101002#002#00#S,205
267823101002#002#00#XL,268
267823101002#002#00#XXL,70
267823601002#002#00#L,63
267823601002#002#00#M,72
267823601002#002#00#S,40
267823601002#002#00#XL,42
267823601002#002#00#XXL,10
267827201609#609#00#L,165
267827201609#609#00#M,181
267827201609#609#00#S,62
267827201609#609#00#XL,67
267827201609#609#00#XXL,40
267827205321#321#00#L,82
267827205321#321#00#M,94
267827205321#321#00#S,31
267827205321#321#00#XL,37
267827205321#321#00#XXL,15
267827210525#525#00#L,137
267827210525#525#00#M,127
267827210525#525#00#S,70
267827210525#525#00#XL,90
267827210525#525#00#XXL,26
267834003609#609#00#L,103
267834003609#609#00#M,112
267834003609#609#00#S,28
267834003609#609#00#XL,49
267834003609#609#00#XXL,16
267834201609#609#00#L,54
267834201609#609#00#M,62
267834201609#609#00#S,16
267834201609#609#00#XL,32
267834201609#609#00#XXL,15
267834502609#609#00#L,198
267834502609#609#00#M,151
267834502609#609#00#S,43
267834502609#609#00#XL,104
267834502609#609#00#XXL,27
267861207501#501#00#L,316
267861207501#501#00#M,306
267861207501#501#00#S,137
267861207501#501#00#XL,193
267861207501#501#00#XXL,68
267861208003#003#00#L,294
267861208003#003#00#M,256
267861208003#003#00#S,121
267861208003#003#00#XL,186
267861208003#003#00#XXL,68
267861208306#306#00#L,527
267861208306#306#00#M,517
267861208306#306#00#S,221
267861208306#306#00#XL,342
267861208306#306#00#XXL,118
267861208410#410#00#L,452
267861208410#410#00#M,451
267861208410#410#00#S,186
267861208410#410#00#XL,276
267861208410#410#00#XXL,85
267862401801#801#00#L,628
267862401801#801#00#M,601
267862401801#801#00#S,296
267862401801#801#00#XL,348
267862401801#801#00#XXL,127
267863204410#410#00#L,113
267863204410#410#00#M,109
267863204410#410#00#S,50
267863204410#410#00#XL,59
267863204410#410#00#XXL,24
267863204525#525#00#L,240
267863204525#525#00#M,222
267863204525#525#00#S,89
267863204525#525#00#XL,137
267863204525#525#00#XXL,53
267863207003#003#00#L,379
267863207003#003#00#M,324
267863207003#003#00#S,142
267863207003#003#00#XL,234
267863207003#003#00#XXL,76
267872001204#204#00#L,588
267872001204#204#00#M,573
267872001204#204#00#S,265
267872001204#204#00#XL,331
267872001204#204#00#XXL,149
267872001406#406#00#L,577
267872001406#406#00#M,535
267872001406#406#00#S,254
267872001406#406#00#XL,334
267872001406#406#00#XXL,118
267872001604#604#00#L,207
267872001604#604#00#M,175
267872001604#604#00#S,65
267872001604#604#00#XL,135
267872001604#604#00#XXL,51
267872004501#501#00#L,298
267872004501#501#00#M,266
267872004501#501#00#S,119
267872004501#501#00#XL,197
267872004501#501#00#XXL,73
267872007501#501#00#L,653
267872007501#501#00#M,650
267872007501#501#00#S,296
267872007501#501#00#XL,381
267872007501#501#00#XXL,158
267872007602#602#00#L,353
267872007602#602#00#M,317
267872007602#602#00#S,122
267872007602#602#00#XL,235
267872007602#602#00#XXL,90
267872008525#525#00#L,121
267872008525#525#00#M,118
267872008525#525#00#S,47
267872008525#525#00#XL,76
267872008525#525#00#XXL,21
267872008623#623#00#L,145
267872008623#623#00#M,118
267872008623#623#00#S,48
267872008623#623#00#XL,108
267872008623#623#00#XXL,40
267872020624#624#00#L,93
267872020624#624#00#M,92
267872020624#624#00#S,39
267872020624#624#00#XL,58
267872020624#624#00#XXL,18
267872021420#420#00#L,904
267872021420#420#00#M,951
267872021420#420#00#S,420
267872021420#420#00#XL,530
267872021420#420#00#XXL,205
267872022306#306#00#L,219
267872022306#306#00#M,209
267872022306#306#00#S,112
267872022306#306#00#XL,118
267872022306#306#00#XXL,22
267872023409#409#00#L,131
267872023409#409#00#M,126
267872023409#409#00#S,67
267872023409#409#00#XL,71
267872023409#409#00#XXL,12
267874001609#609#00#L,152
267874001609#609#00#M,135
267874001609#609#00#S,66
267874001609#609#00#XL,89
267874001609#609#00#XXL,22
267874002501#501#00#L,82
267874002501#501#00#M,78
267874002501#501#00#S,43
267874002501#501#00#XL,41
267874002501#501#00#XXL,6
267874004501#501#00#L,404
267874004501#501#00#M,352
267874004501#501#00#S,163
267874004501#501#00#XL,248
267874004501#501#00#XXL,82
267874007410#410#00#L,140
267874007410#410#00#M,124
267874007410#410#00#S,60
267874007410#410#00#XL,77
267874007410#410#00#XXL,15
267874009420#420#00#L,617
267874009420#420#00#M,551
267874009420#420#00#S,304
267874009420#420#00#XL,371
267874009420#420#00#XXL,107
267887004801#801#00#L,103
267887004801#801#00#M,110
267887004801#801#00#S,42
267887004801#801#00#XL,52
267887004801#801#00#XXL,6
267887007608#608#00#L,185
267887007608#608#00#M,189
267887007608#608#00#S,78
267887007608#608#00#XL,100
267887007608#608#00#XXL,35
267901044002#002#00#24,89
267901044002#002#00#25,177
267901044002#002#00#26,201
267901044002#002#00#27,147
267901044002#002#00#28,85
267901044002#002#00#29,26
267901050021#021#32#24,112
267901050021#021#32#25,234
267901050021#021#32#26,351
267901050021#021#32#27,295
267901050021#021#32#28,156
267901050021#021#32#29,60
267901071003#003#32#24,51
267901071003#003#32#25,119
267901071003#003#32#26,166
267901071003#003#32#27,148
267901071003#003#32#28,81
267901071003#003#32#29,28
267901076002#002#32#24,86
267901076002#002#32#25,195
267901076002#002#32#26,293
267901076002#002#32#27,266
267901076002#002#32#28,156
267901076002#002#32#29,67
267901077002#002#32#24,150
267901077002#002#32#25,327
267901077002#002#32#26,414
267901077002#002#32#27,362
267901077002#002#32#28,205
267901077002#002#32#29,55
267901079011#011#00#24,51
267901079011#011#00#25,125
267901079011#011#00#26,156
267901079011#011#00#27,101
267901079011#011#00#28,71
267901079011#011#00#29,17
267901080001#001#00#24,17
267901080001#001#00#25,34
267901080001#001#00#26,40
267901080001#001#00#27,23
267901080001#001#00#28,17
267901080001#001#00#29,1
267901085003#003#32#24,83
267901085003#003#32#25,196
267901085003#003#32#26,277
267901085003#003#32#27,256
267901085003#003#32#28,143
267901085003#003#32#29,51
267901087002#002#00#24,219
267901087002#002#00#25,412
267901087002#002#00#26,502
267901087002#002#00#27,377
267901087002#002#00#28,216
267901087002#002#00#29,84
267901088001#001#32#24,107
267901088001#001#32#25,191
267901088001#001#32#26,280
267901088001#001#32#27,231
267901088001#001#32#28,135
267901088001#001#32#29,63
267901089011#011#00#24,41
267901089011#011#00#25,75
267901089011#011#00#26,91
267901089011#011#00#27,74
267901089011#011#00#28,48
267901089011#011#00#29,16
267901100003#003#32#24,361
267901100003#003#32#25,719
267901100003#003#32#26,962
267901100003#003#32#27,862
267901100003#003#32#28,473
267901100003#003#32#29,173
267901101003#003#32#24,434
267901101003#003#32#25,832
267901101003#003#32#26,1070
267901101003#003#32#27,935
267901101003#003#32#28,505
267901101003#003#32#29,204
267901102003#003#00#24,454
267901102003#003#00#25,877
267901102003#003#00#26,1099
267901102003#003#00#27,759
267901102003#003#00#28,443
267901102003#003#00#29,168
267901103021#021#00#24,196
267901103021#021#00#25,358
267901103021#021#00#26,433
267901103021#021#00#27,309
267901103021#021#00#28,175
267901103021#021#00#29,83
267901104021#021#00#24,99
267901104021#021#00#25,196
267901104021#021#00#26,252
267901104021#021#00#27,169
267901104021#021#00#28,100
267901104021#021#00#29,34
267919505801#801#00#L,39
267919505801#801#00#M,69
267919505801#801#00#S,64
267919505801#801#00#XL,13
267919505801#801#00#XS,28
267920020021#021#00#L,361
267920020021#021#00#M,771
267920020021#021#00#S,774
267920020021#021#00#XL,81
267920020021#021#00#XS,303
267920104011#011#00#L,21
267920104011#011#00#M,32
267920104011#011#00#S,41
267920104011#011#00#XS,20
267920902011#011#00#L,88
267920902011#011#00#M,205
267920902011#011#00#S,228
267920902011#011#00#XL,11
267920902011#011#00#XS,93
267920903021#021#00#L,52
267920903021#021#00#M,93
267920903021#021#00#S,119
267920903021#021#00#XL,5
267920903021#021#00#XS,57
267938401419#419#00#L,19
267938401419#419#00#M,61
267938401419#419#00#S,66
267938401419#419#00#XS,27
267938401609#609#00#L,52
267938401609#609#00#M,171
267938401609#609#00#S,215
267938401609#609#00#XL,2
267938401609#609#00#XS,131
267938901609#609#00#L,7
267938901609#609#00#M,88
267938901609#609#00#S,140
267938901609#609#00#XS,24
267941020002#002#00#L,46
267941020002#002#00#M,116
267941020002#002#00#S,129
267941020002#002#00#XL,6
267941020002#002#00#XS,46
267962202406#406#00#L,85
267962202406#406#00#M,177
267962202406#406#00#S,164
267962202406#406#00#XL,36
267962202406#406#00#XS,62
267962202525#525#00#L,49
267962202525#525#00#M,97
267962202525#525#00#S,92
267962202525#525#00#XL,11
267962202525#525#00#XS,26
267962220305#305#00#L,76
267962220305#305#00#M,150
267962220305#305#00#S,134
267962220305#305#00#XL,26
267962220305#305#00#XS,44
267962220609#609#00#L,72
267962220609#609#00#M,146
267962220609#609#00#S,130
267962220609#609#00#XL,26
267962220609#609#00#XS,46
267963202609#609#00#L,27
267963202609#609#00#M,56
267963202609#609#00#S,55
267963202609#609#00#XL,2
267963202609#609#00#XS,15
267972501501#501#00#L,108
267972501501#501#00#M,228
267972501501#501#00#S,183
267972501501#501#00#XL,16
267972501501#501#00#XS,55
267972501602#602#00#L,189
267972501602#602#00#M,366
267972501602#602#00#S,331
267972501602#602#00#XL,38
267972501602#602#00#XS,96
267972603204#204#00#L,103
267972603204#204#00#M,201
267972603204#204#00#S,164
267972603204#204#00#XL,23
267972603204#204#00#XS,57
267972603609#609#00#L,38
267972603609#609#00#M,69
267972603609#609#00#S,63
267972603609#609#00#XL,6
267972603609#609#00#XS,24
267972620420#420#00#L,239
267972620420#420#00#M,523
267972620420#420#00#S,449
267972620420#420#00#XL,30
267972620420#420#00#XS,109
267973502501#501#00#L,68
267973502501#501#00#M,141
267973502501#501#00#S,170
267973502501#501#00#XL,5
267973502501#501#00#XS,66
267973701406#406#00#L,40
267973701406#406#00#M,84
267973701406#406#00#S,73
267973701406#406#00#XL,4
267973701406#406#00#XS,26
267973702801#801#00#L,164
267973702801#801#00#M,306
267973702801#801#00#S,279
267973702801#801#00#XL,36
267973702801#801#00#XS,84
267973704609#609#00#L,51
267973704609#609#00#M,97
267973704609#609#00#S,81
267973704609#609#00#XL,7
267973704609#609#00#XS,22
267974721420#420#00#L,299
267974721420#420#00#M,656
267974721420#420#00#S,561
267974721420#420#00#XL,38
267974721420#420#00#XS,136
267987109908#908#00#L,46
267987109908#908#00#M,95
267987109908#908#00#S,95
267987109908#908#00#XL,7
267987109908#908#00#XS,36
267987420528#528#00#L,21
267987420528#528#00#M,69
267987420528#528#00#S,89
267987420528#528#00#XL,1
267987420528#528#00#XS,34
269801009003#003#32#28,56
269801009003#003#32#29,104
269801009003#003#32#30,136
269801009003#003#32#31,176
269801009003#003#32#32,96
269801009003#003#32#33,96
269801009003#003#32#34,88
269801009003#003#32#36,32
269801009003#003#32#38,16
269801033003#003#32#28,30
269801033003#003#32#29,120
269801033003#003#32#30,132
269801033003#003#32#31,138
269801033003#003#32#32,72
269801033003#003#32#33,48
269801033003#003#34#34,42
269801033003#003#34#36,18
269818004001#001#00#L,174
269818004001#001#00#M,162
269818004001#001#00#S,126
269818004001#001#00#XL,126
269818004001#001#00#XXL,12
269820002003#003#00#L,520
269820002003#003#00#M,516
269820002003#003#00#S,164
269820002003#003#00#XL,246
269820002003#003#00#XXL,154
269823501003#003#00#L,232
269823501003#003#00#M,232
269823501003#003#00#S,64
269823501003#003#00#XL,176
269823501003#003#00#XXL,96
269834503525#525#00#L,196
269834503525#525#00#M,137
269834503525#525#00#S,39
269834503525#525#00#XL,150
269834503525#525#00#XXL,18
269881011003#003#00#L,125
269881011003#003#00#M,170
269881011003#003#00#S,100
269881011003#003#00#XL,100
269881011003#003#00#XXL,5
269881015812#812#00#L,501
269881015812#812#00#M,414
269881015812#812#00#S,202
269881015812#812#00#XL,256
269881015812#812#00#XXL,127
269901037003#003#32#28,140
269901037003#003#32#29,80
269901066001#001#00#24,72
269901066001#001#00#25,144
269901066001#001#00#26,224
269901066001#001#00#27,200
269901066001#001#00#28,120
269901066001#001#00#29,40
269915103003#003#00#L,63
269915103003#003#00#M,175
269915103003#003#00#S,280
269915103003#003#00#XL,7
269915103003#003#00#XS,175
269920004002#002#00#L,204
269920004002#002#00#M,416
269920004002#002#00#S,318
269920004002#002#00#XL,8
269920004002#002#00#XS,54
269920907003#003#00#L,10
269920907003#003#00#M,127
269920907003#003#00#S,246
269920907003#003#00#XS,117
269938101525#525#00#L,54
269938101525#525#00#M,171
269938101525#525#00#S,197
269938101525#525#00#XL,5
269938101525#525#00#XS,93
269938901609#609#00#L,11
269938901609#609#00#M,137
269938901609#609#00#S,212
269938901609#609#00#XL,5
269938901609#609#00#XS,35
269948025021#021#00#L,60
269948025021#021#00#M,170
269948025021#021#00#S,190
269948025021#021#00#XL,10
269948025021#021#00#XS,70
269963203002#002#00#L,99
269963203002#002#00#M,225
269963203002#002#00#S,213
269963203002#002#00#XL,10
269963203002#002#00#XS,73
269978018012#012#00#L,70
269978018012#012#00#M,165
269978018012#012#00#S,160
269978018012#012#00#XL,5
269978018012#012#00#XS,100
269982404002#002#00#L,18
269982404002#002#00#M,174
269982404002#002#00#S,205
269982404002#002#00#XL,7
269982404002#002#00#XS,96
269983401012#012#00#L,30
269983401012#012#00#M,162
