sku_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
274901040005#005#00#25,,2,1,,,,,1,,,1,,,1,1,3,2,11,5,7,7,5,6,4,4,8,,,2,2,,,,1,2,3,2,3,,,1,1,1,,,1,,,,,,,
274901040005#005#00#26,,3,,,1,,1,,,1,2,1,1,3,5,4,9,14,7,9,3,10,8,5,7,5,6,1,3,1,3,2,2,4,,2,8,4,1,3,4,,1,,1,3,2,,1,1,,,
274901040005#005#00#27,,1,,,,,,1,1,,1,,1,,2,8,6,10,4,11,6,2,6,1,7,1,3,3,2,1,,,1,,3,1,1,2,1,1,1,,1,,,,,,,,,,
274901040005#005#00#28,,,,,,,,,,,,1,,,2,4,,3,1,5,2,1,5,1,3,1,1,1,1,,1,,,,1,1,1,1,,1,1,,,,,2,,1,,,1,,
274901040005#005#00#29,,,,,,,,,,,,,,,1,,1,,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,
274901041005#005#00#24,,,,,,,,,,,,,,1,1,4,,1,,,,,,,,,,2,,,,,,1,,1,,,,,,,,,,,,,,,,,
274901041005#005#00#25,,,,,,,,,,,,,,,2,2,1,5,2,1,,1,2,2,2,,,1,,,,1,,,1,,,1,,,,,,,,,,,,,,,
274901041005#005#00#26,,,,,,,,,1,,,,,1,4,3,3,4,,6,1,,,2,2,,,,,,,,1,,,1,1,,,,,,,,,,,,,,,,
274901041005#005#00#27,,,,,,,1,,,,,,1,,4,,,3,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274901041005#005#00#28,,,,,,,,,,,,,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274901041005#005#00#29,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274901042005#005#32#24,,,,,,,,,,1,,,,,1,,2,,2,,,1,,1,2,,,,1,,1,1,,,,,,,,,,1,,1,,1,,,,,,,
274901042005#005#32#25,,,,,,,,,,,,,,,2,,4,3,1,2,,,1,1,3,1,,,,,,1,,,,,1,1,,,1,,1,,,,,,1,,1,,
274901042005#005#32#26,,,,,,,,,,,,,,,,,3,1,2,2,2,2,1,,3,1,,,,,1,,,,,,,,,1,1,1,,,,,,,,,1,,
274901042005#005#32#27,,,,,,,,,,,,,,,,3,,2,2,1,2,3,,1,1,,1,,,,,,1,1,,1,,,1,2,,,,,,,,,,,,,
274901042005#005#32#28,,,,,,,,,,,,,,,1,,1,1,1,1,2,2,1,,,,,,,,,,,,,,1,1,1,,,,,,,1,,,,,,,
274901042005#005#32#29,,,,,,,,,,,,,,2,1,,,1,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
274901044003#003#32#24,,,,,,,,,,,1,,,,1,,,2,,1,1,5,1,1,,2,,,,,,,,,,,,,1,,,1,,,,,,,,,,,
274901044003#003#32#25,,,,,1,,,,,,,,,,,2,2,2,3,,1,,1,,5,,,,2,,,1,,2,1,,,,,,,,1,,,,,,,,,,
274901044003#003#32#26,,,,,,,,,,,,,,,2,5,3,2,,1,2,,,1,6,1,,4,,1,1,1,,,2,,1,,1,,1,1,,,1,1,,1,,,,,
274901044003#003#32#27,,,,,,,,,,,,,,,2,2,1,2,2,3,,,4,1,4,,,,1,,1,,2,,1,,,,,2,1,,,1,,,,,,1,,1,
274901044003#003#32#28,,,,,,,,,,,,,1,,,,,,2,1,1,2,1,1,,,,,1,1,,2,,,1,1,,,,,1,,,,,1,,,,,,1,
274901044003#003#32#29,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274901045005#005#00#24,,,,,,,,,,,,,,,,,1,5,2,1,3,2,1,5,2,1,,1,,1,3,,1,,,,,1,1,,,,,,,,,,,,,,
274901045005#005#00#25,,,,,,,,,,,,,,,,4,4,3,3,3,2,,,1,2,,1,,,1,1,1,1,,1,3,,,,1,,,1,,,,1,,,,,,
274901045005#005#00#26,,,,,,1,,,,,,,,1,,4,1,9,5,4,7,7,4,5,10,5,2,,,2,,1,1,1,2,,,,2,1,,1,,,1,,,,,,,,
274901045005#005#00#27,,,,,,,,,,,,,,,,,5,6,5,4,7,3,6,2,5,1,1,2,2,,1,,,,,1,1,,,,,,,,1,,,,,,,1,
274901045005#005#00#28,,,,,,,,,,,,,,,,3,2,2,1,1,2,3,3,1,5,1,1,,1,,1,,,1,1,1,1,,,2,,,,,,,,,,,,,
274901045005#005#00#29,,,,,,,,,,,,,,,,,2,1,1,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
274901046005#005#00#24,,,,,2,,,2,,1,1,2,7,,,2,4,4,2,5,2,2,2,4,7,1,2,2,1,,2,2,,3,1,3,2,2,,,,,,,,,,,1,,,,1
274901046005#005#00#25,,,,,,1,,2,3,,3,5,2,3,3,2,7,8,6,5,5,2,6,2,14,2,7,1,1,1,2,2,1,4,2,2,5,1,2,4,,,1,,,,,1,,,1,,1
274901046005#005#00#26,,1,1,,1,,2,1,2,5,4,3,2,3,6,6,4,16,5,11,3,7,6,9,14,4,3,2,,1,2,,,2,3,3,1,2,1,4,9,,3,,1,1,,,,,,1,
274901046005#005#00#27,,1,,,1,2,1,,,3,5,8,9,1,4,5,10,5,11,8,5,3,6,6,10,1,5,2,2,2,1,2,2,5,1,6,3,1,3,1,3,2,2,,5,1,1,,,,,,
274901046005#005#00#28,,,,,,1,1,3,,2,2,1,,1,3,3,7,8,12,7,1,2,5,5,8,1,3,1,2,,1,,1,2,1,2,2,4,1,2,2,1,2,2,,,,,,,,,
274901046005#005#00#29,,1,,,,1,,,1,,,,,,2,,2,4,1,1,2,3,3,,5,,,,,,,1,,,,,,,1,2,,,,,,,,1,,,,,
274901047003#003#00#24,,,,,,,,,,,,,,2,,,1,1,,,,,,2,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,
274901047003#003#00#25,,,,,,,,,,1,,,,,1,,3,2,1,,,,,,1,1,1,,,,,,,,,,,1,,,,,1,1,,,,,1,,,,
274901047003#003#00#26,,1,,,,,,,,,,,,2,2,,,2,3,,,,,,1,3,,,,,,,,,,,,,,,,1,,,,2,,,,,1,,
274901047003#003#00#27,,,,,,,,,,,,,,,,3,1,,,,,,,,3,,,,,,,,2,,,1,,,,1,,,,1,1,,1,,,,,,
274901047003#003#00#28,,,,,,,,,,,,,,,,,2,,1,,,,,1,2,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,,
274901047003#003#00#29,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,
274901051005#005#00#24,,,,,,,,1,,,,,,2,2,2,1,7,,,2,3,2,6,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
274901051005#005#00#25,,,,,1,2,,,1,,1,,,1,5,6,7,9,3,1,5,7,4,4,1,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,
274901051005#005#00#26,,1,1,,,,,1,,,,,,2,5,6,12,18,3,4,7,4,5,5,,,2,,2,,,,1,,,,,,,,1,,,,,1,,,1,,1,,
274901051005#005#00#27,,,,,1,,,,,1,,,,,2,7,11,21,20,6,10,8,6,5,5,4,1,,,,,,1,,,,,,,,,,,,,,,,1,,,,
274901051005#005#00#28,,,,1,,,,,,,,,,,1,1,7,10,1,3,2,3,2,4,3,1,,,,,,1,,,,,,,,,1,,,,,,,,1,,,,
274901051005#005#00#29,,,,,1,,,,,,,,1,,,,,1,,1,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
274901056005#005#32#24,,1,,,,,,,,,,,,,1,2,2,2,,1,4,,,,1,,1,,,,,1,,,,1,1,,,,,,,,,,,,,,1,,
274901056005#005#32#25,,,,,1,,,,,,,,,5,4,8,4,6,8,1,2,1,1,1,3,,2,,1,,,,1,,,,,,,,,,,,,,,1,1,,,,
274901056005#005#32#26,,1,,,,2,,1,,,,,,3,7,9,6,8,7,4,3,1,2,2,5,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,
274901056005#005#32#27,,1,1,3,,,,,,,,,1,2,6,9,17,11,6,3,7,4,6,3,9,1,3,,1,,1,,,1,1,1,2,1,,,,,,,,,,,2,,,,
274901056005#005#32#28,,,,,,1,,,,,,,,3,6,6,6,6,8,6,1,4,3,,7,2,,,1,,1,,1,,,,,,,2,,,,1,,,,,3,,1,,
274901056005#005#32#29,,,,,,1,,,,,,,,1,1,2,1,3,,2,2,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274901057003#003#00#24,,,,,,,,,,,,,,1,,,,1,,,1,,,,,,,,,,10,,,,,,1,3,,,,,,1,1,3,1,,1,,,,
274901057003#003#00#25,,1,,,,,,,,,,,,,,2,2,6,,3,,,,2,3,,2,,,,20,,1,1,,1,2,2,3,1,2,2,,1,1,4,5,,,,1,2,
274901057003#003#00#26,,1,1,1,,1,,,1,,1,,1,4,4,3,4,6,5,2,2,2,1,1,5,1,3,1,,,19,1,2,2,,2,2,4,4,8,10,4,3,6,3,3,3,4,4,5,,6,4
274901057003#003#00#27,,,,1,,1,,,,,1,,,2,8,7,1,8,3,2,4,3,10,3,3,,2,1,,,,,3,1,2,2,4,9,9,9,3,4,3,6,8,5,1,3,8,3,4,,
274901057003#003#00#28,,1,,,,,,,,1,1,,2,,4,3,4,3,4,7,,2,5,1,5,2,1,,1,,,,1,,3,2,2,2,2,2,2,3,1,2,,1,2,,,,,,
274901057003#003#00#29,,,,,,,1,,,,,,,2,1,2,,,1,,,,1,1,1,,,,,,,,,,,,,,,,,,1,,1,,1,,,,,,
274901059005#005#00#24,,,,,,1,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,
274901059005#005#00#25,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,
274901059005#005#00#26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,
274901059005#005#00#28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
274901060005#005#00#24,,,,,,,,,,,,,,2,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
274901060005#005#00#25,,,1,1,,,,,,,,,,,,1,,1,1,,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
274901060005#005#00#26,,,,,,,,,,1,,,,,1,2,,3,4,4,3,1,2,2,3,,,,,,,,,,,,1,,,,,1,2,,,,,,,,,,
274901060005#005#00#27,,,,,,,,,,,,,,,2,,,,3,,,,,2,1,1,,,,,,,,1,,,,,,,,,,,1,,,,,,,,
274901060005#005#00#28,,,,,,,,,,1,,,,,1,3,,1,,1,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
274901060005#005#00#29,,,,,,,,,,,,,,,1,,1,,,2,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274902128002#002#00#L,,,,,,,,,,,,,,,,2,1,1,2,2,2,,3,4,3,,1,1,1,,,,1,,,,,,,,,,,,,,,,2,,,,
274902128002#002#00#M,,,,,,,,,,,,,,,,5,1,1,5,6,3,2,15,13,5,1,6,1,1,,,1,,1,,2,,,,,,,,,,,,,5,,,,
274902128002#002#00#S,,,,,,,,,,,,,,,2,1,,4,5,3,7,2,5,27,5,4,5,,2,1,1,,,,,,,,,,,,,,1,,,,4,,,,
274902128002#002#00#XL,,,,,,,,,,,,,,,,,2,,,1,,,1,2,2,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,
274902128002#002#00#XS,,,,,,,,,,,,,,,1,2,1,4,3,1,2,3,5,20,3,1,3,5,2,,2,1,1,,1,,,,,,1,,,,,,,,6,,,,
274902313005#005#00#24,,,,,,,,,,,,,,4,2,6,3,9,1,,,2,,3,4,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,
274902313005#005#00#25,,,,,,,,,,,1,,1,2,3,4,10,17,3,3,7,,5,7,3,,4,5,2,2,1,1,,1,,2,,1,1,,1,,,,,,,,2,,,,
274902313005#005#00#26,,,,,,,,,,,,,,,,2,4,15,6,3,3,2,7,5,7,5,5,1,1,1,2,1,1,1,1,,2,2,,,,,,,,2,,,1,,,,
274902313005#005#00#27,,,,,,,,,,,,,,,2,4,3,13,4,3,4,3,2,11,5,1,,,2,1,,,,1,,,,1,,,,,,,,2,,,3,,,,
274902313005#005#00#28,,,,,1,,,,,,,,,1,1,3,4,7,1,1,4,3,2,6,4,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,
274902313005#005#00#29,,,,,,,,,,,,,,,,1,1,5,,3,2,4,1,1,2,,,1,,,,,1,1,,,,,,,1,,,,,1,,,,,,,
274903004005#005#00#24,,,,,,,,,,,,,,,,,,1,1,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
274903004005#005#00#25,,,,,,,,,,,,,,,,1,,1,,,1,,1,,,,2,1,,,,,,,,,,,,,,,,,,,,,1,,,,
274903004005#005#00#26,,,,,,,,,,,,,,,,,2,2,1,,1,,1,1,2,,,,1,1,,,,1,,2,,1,,,,,,,,,,,,,,,
274903004005#005#00#27,,,,,,,,,,,,,,,,3,,,,,2,,1,,2,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,
274903004005#005#00#28,,,,,,,,,,,,,,,,,2,,1,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274903004005#005#00#29,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274903005004#004#00#24,,,,,,,,,,,,,,,1,,2,1,1,1,,,,2,,1,1,,,1,2,,2,,,,1,,,,,,,,,,,,,,,,
274903005004#004#00#25,,,,,,,,,,,,,,,2,2,4,7,7,6,11,4,6,3,4,2,2,4,,,2,,1,,,,,,,,,1,,,,5,,,,,,,
274903005004#004#00#26,,,,1,,,,,,,,1,,,5,4,3,9,7,1,8,4,6,2,3,2,1,,1,1,,,,,,,,,,,,,1,,,1,,,,,,,
274903005004#004#00#27,,,,,,,1,,,,,,,,2,5,1,6,12,4,3,2,4,4,3,2,1,,1,1,,,,,,,,,,,,,,,,1,,,,,,,
274903005004#004#00#28,,,,,,,,,,,,,,1,,5,2,4,8,4,1,3,2,1,3,1,2,,1,,,,1,,,,,,,,,,,,,,,,,,,,
274903005004#004#00#29,,,,,,,,1,,,,1,,,,,1,,2,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274903103021#021#00#24,,,,,,,,,,,,,,,1,,,2,,2,1,,3,,1,3,1,,1,,1,,,1,,,,1,,,,,,,,,,,,,,,
274903103021#021#00#25,,,,,,,,,1,,,,,,1,1,5,5,,6,3,3,5,1,2,1,,2,3,,2,,2,1,2,,,1,,,1,,,,,,,,,,,,
274903103021#021#00#26,,1,,,,,,1,,,,,,,1,2,4,3,6,,2,6,2,1,1,,1,1,,,1,1,1,2,1,,,,,,,,,,,,,,1,,,,
274903103021#021#00#27,,,,,,,,,,,,,,,1,2,2,5,1,3,2,1,5,2,2,1,2,1,,1,2,1,1,,1,,,1,,,,,,,,,,,,,,,
274903103021#021#00#28,,,,,1,,,,,,,,,,,,,3,,1,,2,,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
274903103021#021#00#29,,,,,,,,,,,,,,,,,3,,,,,,,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
274904320003#003#00#24,,,,,,,,1,,,,,1,2,,,1,3,3,3,1,1,1,2,,1,3,3,2,1,1,,1,,1,,,2,1,,1,,,,,,,,,,,,
274904320003#003#00#25,,,,,,,,1,,,1,,,,2,3,6,5,6,6,5,3,11,7,6,3,2,4,1,1,2,,1,,,1,,,,,1,,,,,1,,,,,1,,
274904320003#003#00#26,,,1,,1,,,,2,,6,,4,,2,2,6,6,8,6,6,11,6,10,18,9,6,1,3,4,2,2,1,1,,1,,,,,1,,,,,2,,,1,,1,,
274904320003#003#00#27,,,,,1,1,,,3,,4,1,1,2,2,3,1,7,10,8,2,4,12,14,8,6,2,2,5,4,1,,,3,,1,,,,,,,,,,1,,,,,,,
274904320003#003#00#28,,,,,,,,1,1,,2,,1,1,2,2,1,5,2,4,2,5,6,10,10,3,4,2,3,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,
274904320003#003#00#29,,,,,,,,,1,,,,,,,2,2,4,,1,7,,1,4,3,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
274912002022#022#00#L,,,,,,,,,,,,,,,1,,,3,2,2,3,,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274912002022#022#00#M,,,,,,,,,,,,,,,,3,,3,1,1,5,2,2,2,5,1,,1,2,1,3,,2,1,,,1,,,1,,,,,,,,,,,,,
274912002022#022#00#S,,,,,,,,1,,,,,,,,1,,2,,,4,,,1,1,,2,3,3,,2,3,2,1,1,,2,,,,,,,1,,,,1,,,,,
274912002022#022#00#XL,,,,,,,,,,,,,,,,,,,1,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274912002022#022#00#XS,,,,,,1,,,,,,,,,,,1,,1,,1,1,,1,,1,,2,1,,1,,,,,1,1,1,,,1,,,,,,,,,,,,
274912005021#021#00#L,,,,,,,,,,,,,,,,,,2,1,,,,1,,4,1,,,,1,,4,,,1,,,,,2,,,,,,2,,,,,,,
274912005021#021#00#M,,,,,,,,,,,,,,,,1,1,10,5,2,3,3,5,3,2,,1,,1,,,,,,,1,,1,2,,,,,,,,,,,,,,
274912005021#021#00#S,,,,,,,,1,,,2,,1,,1,3,2,6,5,,2,4,8,3,7,5,2,1,1,3,4,2,2,,,,1,1,1,,2,,,,,4,,,1,,,1,
274912005021#021#00#XL,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,
274912005021#021#00#XS,,1,,,,,,,,1,,,,,,,2,,2,1,1,1,1,1,2,3,2,2,,2,,1,1,1,,,,,,2,,,,,,1,1,,,,,,
274912006003#003#00#L,,,,,,,,,,,,,,,,,,1,1,1,3,2,,,,1,,,,1,,,,,1,,,,,,,,,,,,,,,,,,
274912006003#003#00#M,,,,,,,,,,,,,,,1,,,4,5,2,5,3,10,2,,3,1,,,1,,1,1,,,2,,1,,,,,,,,2,,,,,,,
274912006003#003#00#S,,,,,,,,,,,1,,1,,1,,,3,6,3,8,4,5,1,2,1,1,5,5,1,2,,3,2,,,5,,,,,,,,,,,,,,,1,
274912006003#003#00#XL,,,,,,,,,,,,,,,1,1,,1,,2,,1,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,
274912006003#003#00#XS,,,1,,,,,,,,,,,,1,,,2,,1,1,,3,2,,,,1,3,1,,,1,2,,,,,,,,,1,,,1,1,,,,,,
274912501002#002#00#L,,,,,,,,,,,1,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274912501002#002#00#M,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274912501002#002#00#S,,,,,,,,,,,,,,,,1,,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274912501002#002#00#XL,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274912501002#002#00#XS,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274912503002#002#00#L,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,
274912503002#002#00#M,,,,,,,,,,,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,
274912503002#002#00#S,,,,,,,,,,,,,,,,,1,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,
274912503002#002#00#XL,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,
274912503002#002#00#XS,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,1,,,,,,,,,,,,,,,3,,,,,,,
274913507002#002#00#L,,,,,,,,,,,,,,,,,,6,1,,1,1,1,2,,,,,1,1,1,,1,,,,,,,,,,,,,,,,,,,,
274913507002#002#00#M,,,,,,,,,,,,,,,,,1,5,3,,,,3,5,1,1,1,,1,,4,,2,,,,,,,2,,,,,,,,,,,,,
274913507002#002#00#S,,,,,,,1,,,,,1,,,,,1,1,1,,,1,4,5,,1,,2,,1,1,1,,4,,,,,,,,,,,,,,,1,,,,
274913507002#002#00#XL,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,
274913507002#002#00#XS,,,,,1,,,,,,1,,,,,,,1,,,,,,1,1,,2,,2,3,,,1,,,,,1,,1,,,,1,,,,,,,,,
274913909002#002#00#L,,,,,,,,,,,,,1,,,1,,,,,,,,1,1,,,,,,,,,,,,,,1,,,1,,,,1,,,,,2,,
274913909002#002#00#M,,,,,,,,,,,,,,,1,,,3,5,,,2,,,1,,,,,,,,,,,,,,,,1,1,,,,1,,,,,1,,
274913909002#002#00#S,,,,,,,,,,,,,,,1,,,,2,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
274913909002#002#00#XS,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,
274914221005#005#00#L,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
274914221005#005#00#M,,,,,,,,,,,,,,,,,,,,1,,,,7,,1,,,1,,,,1,,1,,,,,,,,,,,,,,,,,,
274914221005#005#00#S,,,,,,,,,,1,,,,,,,,,,1,1,,2,5,,,1,1,2,,1,1,,,,,1,,,,,,,,,,1,,,,,,
274914221005#005#00#XS,,,,,,,,,,,,,,,,,,,,,1,1,,2,1,,,2,,,,,,,,1,,,,,,,,,,,,,1,,,,
274914223021#021#00#L,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,
274914223021#021#00#M,,,,,,,,,,,,,,,,,,,2,3,1,,2,3,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,
274914223021#021#00#S,,,,,,,,,,,,,,,,1,,,,,1,1,1,4,,,,,,,1,,,1,,,,,2,1,,,,,,,,,1,,,,
274914223021#021#00#XS,,,,,,,,,,,,,,,,,,,,,1,,,3,,,1,,,,1,,,,,,,,,,,,,,,,,,3,,,,
274914225021#021#00#L,,,,,,,,,,,,,,1,,,,2,1,1,1,2,2,2,,,2,,,,,,,,,,,,,,,1,,,,,,,,,,,
274914225021#021#00#M,,,,,,1,,,,,,,,1,2,6,5,2,3,1,4,3,7,13,4,2,,1,,1,1,2,,,1,,,1,1,2,,,,1,,1,,,,,1,,
274914225021#021#00#S,,,1,,1,1,,,,2,1,,1,,1,6,4,6,4,,4,8,12,8,9,5,4,4,5,1,5,2,4,3,5,6,2,,,2,,2,1,,,,,,1,,2,,
274914225021#021#00#XL,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
274914225021#021#00#XS,,,,,,,,,,,2,,,1,1,,,,1,1,1,,2,10,,3,2,,,1,1,1,4,1,2,,1,,1,3,1,,,1,,,,,1,,,,
274914233002#002#00#L,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,,1,,,,,1,1,,,,,,,,,,,,,,,,
274914233002#002#00#M,,,,,,,,,,,,,,,,,,,2,,1,,2,4,,,2,1,,,,,,,,,1,,,,,,1,1,,,,,,,,,
274914233002#002#00#S,,,,,,,,,,,,,,,,,,,,,1,,2,1,,,3,,,,,,1,,,1,2,1,,,,,1,,,,,,1,,,,
274914233002#002#00#XS,,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,,1,1,,,2,,,3,,,,,,,1,,,,,,,,,,
274917111002#002#00#L,,,,,,,,,,,,,,1,,1,,,,,1,,1,3,,1,2,3,,,2,,1,1,,1,1,1,,,,,,,,,,,,,,,
274917111002#002#00#M,,,,,,,,,,,1,,,1,1,,4,4,2,2,3,2,2,8,2,,1,2,,1,,,,1,,3,,4,1,,,1,1,,1,,,,1,3,,,
274917111002#002#00#S,,,,,,,,,,,,1,,,,1,1,3,3,2,3,1,4,8,6,7,2,2,1,3,,,2,3,,,,2,1,,,,,,1,,,,2,1,,1,
274917111002#002#00#XL,,,,,,,,,,,,,,,1,,,1,1,,1,,,2,,,,,,,,,1,,,,1,,,,,,,2,,,,,,,,,
274917111002#002#00#XS,,,,,,,,,,,,,,2,2,1,1,3,,2,4,4,3,8,,6,5,2,,,2,,2,2,,1,,1,1,1,2,,1,,,,,,1,2,,,
274918009021#021#00#L,,,,,,,,,,,,,1,,,1,2,1,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274918009021#021#00#M,,,,,,,,,,,1,,,,1,6,2,1,,2,1,,,2,1,,,1,,,,,,,,1,,2,,,,,,,,,,,,,,,
274918009021#021#00#S,,,,,,,2,,,,,,1,,2,1,2,2,1,,1,2,3,7,2,2,1,1,,,2,1,2,,,4,,,,1,2,1,,1,,,,,3,,,,
274918009021#021#00#XS,,,,,,,,,,1,1,,,1,2,,2,1,1,1,,1,,2,,,,,1,,,2,1,1,,2,,,,,1,,,1,,,1,,,,,,
274918011002#002#00#L,,,,1,,,,,2,,,,,,,2,3,4,5,5,6,4,9,9,7,1,3,2,7,1,1,3,,3,2,,1,1,,1,2,,,,,,,,2,,,1,
274918011002#002#00#M,,,,,,,,,2,,,,,,1,2,2,2,5,2,5,4,8,12,5,6,9,6,5,2,5,5,3,6,2,4,3,2,1,1,3,1,,,1,,1,1,1,,,,1
274918011002#002#00#S,,,,1,,,,,2,1,,1,,,1,2,1,7,5,3,6,4,3,10,6,4,4,2,4,3,,2,4,1,,3,,1,1,2,1,1,,,,,,1,,,,1,
274918011002#002#00#XL,,,,,,,,,,,,,,,1,,3,2,2,4,,1,4,8,1,1,1,2,,1,,,,,,,,,,1,,1,,,,,,,,,,,
274918011002#002#00#XS,,,,,,,,,,,,,1,,,,,4,2,2,,1,2,,5,2,5,,1,1,,1,2,,,,,1,,,2,,,,1,1,,,1,,,,
274939012002#002#00#24,,,,,1,,,,,,,,,,,,,,,,,,,3,,,,,1,,,,1,,,,,,1,,,,,,,,,,,,,,
274939012002#002#00#25,,,,,1,,,,,,,,,,,,,,,,,,,8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
274939012002#002#00#26,,,,,,,,,,,,,,,,,1,,,,,,1,7,1,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,
274939012002#002#00#27,,,,,,,,,,,,,,,,,,,,,1,2,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274939012002#002#00#28,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274939012002#002#00#29,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
274940402005#005#00#L,,,,,,,,,,,,,,,,,1,,,,1,,,1,1,,1,1,,,1,1,,1,,,,,,,,,,,,,,,,,,,
274940402005#005#00#M,,,,,,,,,,,,,,,1,3,,,,,3,,2,3,2,1,2,1,1,1,1,,,,1,,,,,,,,,,,,,,3,,,,
274940402005#005#00#S,,,,,,,,,,,,,,,,2,1,1,1,1,2,,2,8,6,,2,1,2,,,1,,,,,,,,1,,,,,,1,,,4,,,,
